#,"Date Time, GMT-08:00","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Temp, °C (LGR S/N: 10658315, SEN S/N: 10658315)","Batt, V (LGR S/N: 10658315, SEN S/N: 10658315)",Coupler Detached (LGR S/N: 10658315),Coupler Attached (LGR S/N: 10658315),Host Connected (LGR S/N: 10658315),Stopped (LGR S/N: 10658315),End Of File (LGR S/N: 10658315)
141,3/25/2015 21:45,11.102,9.706,3.49,,,,,
142,3/25/2015 22:00,11.127,9.706,3.49,,,,,
143,3/25/2015 22:15,11.175,9.706,3.49,,,,,
144,3/25/2015 22:30,11.175,9.706,3.47,,,,,
145,3/25/2015 22:45,11.2,9.706,3.47,,,,,
146,3/25/2015 23:00,11.224,9.706,3.47,,,,,
147,3/25/2015 23:15,11.224,9.731,3.47,,,,,
148,3/25/2015 23:30,11.224,9.731,3.47,,,,,
149,3/25/2015 23:45,11.248,9.731,3.47,,,,,
150,3/26/2015 0:00,11.248,9.731,3.47,,,,,
151,3/26/2015 0:15,11.248,9.731,3.47,,,,,
152,3/26/2015 0:30,11.224,9.756,3.47,,,,,
153,3/26/2015 0:45,11.224,9.756,3.47,,,,,
154,3/26/2015 1:00,11.224,9.756,3.47,,,,,
155,3/26/2015 1:15,11.2,9.756,3.45,,,,,
156,3/26/2015 1:30,11.175,9.756,3.45,,,,,
157,3/26/2015 1:45,11.127,9.78,3.45,,,,,
158,3/26/2015 2:00,11.078,9.78,3.45,,,,,
159,3/26/2015 2:15,11.005,9.78,3.45,,,,,
160,3/26/2015 2:30,10.932,9.805,3.45,,,,,
161,3/26/2015 2:45,10.858,9.805,3.45,,,,,
162,3/26/2015 3:00,10.785,9.805,3.45,,,,,
163,3/26/2015 3:15,10.712,9.805,3.45,,,,,
164,3/26/2015 3:30,10.638,9.805,3.45,,,,,
165,3/26/2015 3:45,10.59,9.829,3.45,,,,,
166,3/26/2015 4:00,10.541,9.829,3.45,,,,,
167,3/26/2015 4:15,10.492,9.829,3.43,,,,,
168,3/26/2015 4:30,10.418,9.854,3.43,,,,,
169,3/26/2015 4:45,10.345,9.854,3.43,,,,,
170,3/26/2015 5:00,10.296,9.854,3.43,,,,,
171,3/26/2015 5:15,10.247,9.854,3.43,,,,,
172,3/26/2015 5:30,10.198,9.854,3.43,,,,,
173,3/26/2015 5:45,10.124,9.879,3.43,,,,,
174,3/26/2015 6:00,10.1,9.879,3.43,,,,,
175,3/26/2015 6:15,10.026,9.879,3.43,,,,,
176,3/26/2015 6:30,10.026,9.903,3.43,,,,,
177,3/26/2015 6:45,10.001,9.903,3.43,,,,,
178,3/26/2015 7:00,10.001,9.903,3.45,,,,,
179,3/26/2015 7:15,9.903,9.903,3.45,,,,,
180,3/26/2015 7:30,9.952,9.903,3.45,,,,,
181,3/26/2015 7:45,9.854,9.903,3.47,,,,,
182,3/26/2015 8:00,9.903,9.928,3.47,,,,,
183,3/26/2015 8:15,9.805,9.928,3.47,,,,,
184,3/26/2015 8:30,9.805,9.928,3.49,,,,,
185,3/26/2015 8:45,9.854,9.928,3.49,,,,,
186,3/26/2015 9:00,9.879,9.928,3.49,,,,,
187,3/26/2015 9:15,9.903,9.952,3.51,,,,,
188,3/26/2015 9:30,9.952,9.952,3.51,,,,,
189,3/26/2015 9:45,9.977,9.952,3.51,,,,,
190,3/26/2015 10:00,10.001,9.952,3.53,,,,,
191,3/26/2015 10:15,10.051,9.952,3.53,,,,,
192,3/26/2015 10:30,10.051,9.952,3.53,,,,,
193,3/26/2015 10:45,10.1,9.952,3.55,,,,,
194,3/26/2015 11:00,10.1,9.952,3.55,,,,,
195,3/26/2015 11:15,10.124,9.952,3.55,,,,,
196,3/26/2015 11:30,10.149,9.952,3.55,,,,,
197,3/26/2015 11:45,10.173,9.952,3.57,,,,,
198,3/26/2015 12:00,10.173,9.952,3.57,,,,,
199,3/26/2015 12:15,10.198,9.952,3.57,,,,,
200,3/26/2015 12:30,10.198,9.952,3.57,,,,,
201,3/26/2015 12:45,10.198,9.952,3.57,,,,,
202,3/26/2015 13:00,10.198,9.952,3.57,,,,,
203,3/26/2015 13:15,10.222,9.952,3.59,,,,,
204,3/26/2015 13:30,10.247,9.952,3.59,,,,,
205,3/26/2015 13:45,10.247,9.952,3.59,,,,,
206,3/26/2015 14:00,10.296,9.952,3.59,,,,,
207,3/26/2015 14:15,10.32,9.952,3.59,,,,,
208,3/26/2015 14:30,10.345,9.952,3.59,,,,,
209,3/26/2015 14:45,10.394,9.952,3.59,,,,,
210,3/26/2015 15:00,10.418,9.952,3.59,,,,,
211,3/26/2015 15:15,10.467,9.952,3.59,,,,,
212,3/26/2015 15:30,10.516,9.952,3.59,,,,,
213,3/26/2015 15:45,10.565,9.952,3.59,,,,,
214,3/26/2015 16:00,10.638,9.952,3.59,,,,,
215,3/26/2015 16:15,10.687,9.952,3.59,,,,,
216,3/26/2015 16:30,10.736,9.952,3.59,,,,,
217,3/26/2015 16:45,10.81,9.952,3.59,,,,,
218,3/26/2015 17:00,10.883,9.952,3.59,,,,,
219,3/26/2015 17:15,10.932,9.952,3.59,,,,,
220,3/26/2015 17:30,11.005,9.952,3.59,,,,,
221,3/26/2015 17:45,11.078,9.952,3.59,,,,,
222,3/26/2015 18:00,11.151,9.952,3.59,,,,,
223,3/26/2015 18:15,11.224,9.952,3.59,,,,,
224,3/26/2015 18:30,11.273,9.952,3.57,,,,,
225,3/26/2015 18:45,11.346,9.952,3.57,,,,,
226,3/26/2015 19:00,11.419,9.952,3.55,,,,,
227,3/26/2015 19:15,11.467,9.952,3.55,,,,,
228,3/26/2015 19:30,11.54,9.952,3.55,,,,,
229,3/26/2015 19:45,11.613,9.952,3.53,,,,,
230,3/26/2015 20:00,11.662,9.952,3.53,,,,,
231,3/26/2015 20:15,11.71,9.952,3.53,,,,,
232,3/26/2015 20:30,11.783,9.952,3.53,,,,,
233,3/26/2015 20:45,11.832,9.952,3.53,,,,,
234,3/26/2015 21:00,11.88,9.952,3.51,,,,,
235,3/26/2015 21:15,11.929,9.952,3.51,,,,,
236,3/26/2015 21:30,11.977,9.952,3.51,,,,,
237,3/26/2015 21:45,12.001,9.952,3.51,,,,,
238,3/26/2015 22:00,12.05,9.977,3.51,,,,,
239,3/26/2015 22:15,12.074,9.977,3.51,,,,,
240,3/26/2015 22:30,12.098,9.977,3.49,,,,,
241,3/26/2015 22:45,12.122,9.977,3.49,,,,,
242,3/26/2015 23:00,12.147,10.001,3.49,,,,,
243,3/26/2015 23:15,12.171,10.001,3.49,,,,,
244,3/26/2015 23:30,12.195,10.001,3.49,,,,,
245,3/26/2015 23:45,12.195,10.001,3.49,,,,,
246,3/27/2015 0:00,12.195,10.001,3.49,,,,,
247,3/27/2015 0:15,12.219,10.026,3.49,,,,,
248,3/27/2015 0:30,12.219,10.026,3.49,,,,,
249,3/27/2015 0:45,12.219,10.051,3.47,,,,,
250,3/27/2015 1:00,12.219,10.051,3.47,,,,,
251,3/27/2015 1:15,12.219,10.051,3.47,,,,,
252,3/27/2015 1:30,12.195,10.051,3.47,,,,,
253,3/27/2015 1:45,12.195,10.075,3.47,,,,,
254,3/27/2015 2:00,12.195,10.075,3.47,,,,,
255,3/27/2015 2:15,12.171,10.1,3.47,,,,,
256,3/27/2015 2:30,12.147,10.1,3.47,,,,,
257,3/27/2015 2:45,12.147,10.1,3.47,,,,,
258,3/27/2015 3:00,12.098,10.1,3.47,,,,,
259,3/27/2015 3:15,12.074,10.124,3.47,,,,,
260,3/27/2015 3:30,12.025,10.124,3.47,,,,,
261,3/27/2015 3:45,11.977,10.149,3.47,,,,,
262,3/27/2015 4:00,11.904,10.149,3.47,,,,,
263,3/27/2015 4:15,11.807,10.149,3.45,,,,,
264,3/27/2015 4:30,11.734,10.173,3.45,,,,,
265,3/27/2015 4:45,11.686,10.173,3.45,,,,,
266,3/27/2015 5:00,11.613,10.173,3.45,,,,,
267,3/27/2015 5:15,11.516,10.198,3.45,,,,,
268,3/27/2015 5:30,11.467,10.198,3.45,,,,,
269,3/27/2015 5:45,11.394,10.198,3.45,,,,,
270,3/27/2015 6:00,11.37,10.222,3.45,,,,,
271,3/27/2015 6:15,11.297,10.222,3.45,,,,,
272,3/27/2015 6:30,11.224,10.247,3.45,,,,,
273,3/27/2015 6:45,11.175,10.247,3.45,,,,,
274,3/27/2015 7:00,11.151,10.247,3.45,,,,,
275,3/27/2015 7:15,11.127,10.247,3.47,,,,,
276,3/27/2015 7:30,11.078,10.247,3.47,,,,,
277,3/27/2015 7:45,11.127,10.271,3.49,,,,,
278,3/27/2015 8:00,11.005,10.271,3.49,,,,,
279,3/27/2015 8:15,11.029,10.296,3.51,,,,,
280,3/27/2015 8:30,11.029,10.296,3.51,,,,,
281,3/27/2015 8:45,11.053,10.296,3.51,,,,,
282,3/27/2015 9:00,11.078,10.296,3.53,,,,,
283,3/27/2015 9:15,11.102,10.296,3.53,,,,,
284,3/27/2015 9:30,11.127,10.32,3.53,,,,,
285,3/27/2015 9:45,11.151,10.32,3.55,,,,,
286,3/27/2015 10:00,11.175,10.32,3.55,,,,,
287,3/27/2015 10:15,11.175,10.345,3.55,,,,,
288,3/27/2015 10:30,11.2,10.345,3.55,,,,,
289,3/27/2015 10:45,11.224,10.345,3.57,,,,,
290,3/27/2015 11:00,11.224,10.345,3.57,,,,,
291,3/27/2015 11:15,11.224,10.345,3.57,,,,,
292,3/27/2015 11:30,11.224,10.345,3.57,,,,,
293,3/27/2015 11:45,11.224,10.345,3.57,,,,,
294,3/27/2015 12:00,11.224,10.345,3.59,,,,,
295,3/27/2015 12:15,11.224,10.369,3.59,,,,,
296,3/27/2015 12:30,11.224,10.369,3.59,,,,,
297,3/27/2015 12:45,11.224,10.369,3.59,,,,,
298,3/27/2015 13:00,11.224,10.369,3.59,,,,,
299,3/27/2015 13:15,11.248,10.369,3.59,,,,,
300,3/27/2015 13:30,11.273,10.369,3.59,,,,,
301,3/27/2015 13:45,11.273,10.369,3.59,,,,,
302,3/27/2015 14:00,11.321,10.369,3.59,,,,,
303,3/27/2015 14:15,11.321,10.369,3.59,,,,,
304,3/27/2015 14:30,11.37,10.394,3.59,,,,,
305,3/27/2015 14:45,11.419,10.394,3.61,,,,,
306,3/27/2015 15:00,11.443,10.394,3.61,,,,,
307,3/27/2015 15:15,11.492,10.394,3.61,,,,,
308,3/27/2015 15:30,11.54,10.394,3.61,,,,,
309,3/27/2015 15:45,11.589,10.394,3.61,,,,,
310,3/27/2015 16:00,11.637,10.394,3.61,,,,,
311,3/27/2015 16:15,11.71,10.394,3.59,,,,,
312,3/27/2015 16:30,11.759,10.394,3.59,,,,,
313,3/27/2015 16:45,11.807,10.394,3.59,,,,,
314,3/27/2015 17:00,11.88,10.394,3.59,,,,,
315,3/27/2015 17:15,11.929,10.394,3.59,,,,,
316,3/27/2015 17:30,12.001,10.394,3.59,,,,,
317,3/27/2015 17:45,12.05,10.394,3.59,,,,,
318,3/27/2015 18:00,12.122,10.394,3.57,,,,,
319,3/27/2015 18:15,12.171,10.394,3.57,,,,,
320,3/27/2015 18:30,12.243,10.394,3.57,,,,,
321,3/27/2015 18:45,12.292,10.394,3.55,,,,,
322,3/27/2015 19:00,12.34,10.394,3.55,,,,,
323,3/27/2015 19:15,12.389,10.394,3.55,,,,,
324,3/27/2015 19:30,12.461,10.394,3.55,,,,,
325,3/27/2015 19:45,12.509,10.394,3.55,,,,,
326,3/27/2015 20:00,12.558,10.394,3.53,,,,,
327,3/27/2015 20:15,12.582,10.394,3.53,,,,,
328,3/27/2015 20:30,12.63,10.394,3.53,,,,,
329,3/27/2015 20:45,12.678,10.418,3.53,,,,,
330,3/27/2015 21:00,12.727,10.418,3.53,,,,,
331,3/27/2015 21:15,12.751,10.418,3.53,,,,,
332,3/27/2015 21:30,12.775,10.418,3.53,,,,,
333,3/27/2015 21:45,12.799,10.443,3.53,,,,,
334,3/27/2015 22:00,12.823,10.443,3.51,,,,,
335,3/27/2015 22:15,12.847,10.443,3.51,,,,,
336,3/27/2015 22:30,12.871,10.443,3.51,,,,,
337,3/27/2015 22:45,12.871,10.443,3.51,,,,,
338,3/27/2015 23:00,12.896,10.467,3.51,,,,,
339,3/27/2015 23:15,12.896,10.467,3.51,,,,,
340,3/27/2015 23:30,12.896,10.467,3.51,,,,,
341,3/27/2015 23:45,12.896,10.492,3.49,,,,,
342,3/28/2015 0:00,12.896,10.492,3.49,,,,,
343,3/28/2015 0:15,12.896,10.492,3.49,,,,,
344,3/28/2015 0:30,12.896,10.492,3.49,,,,,
345,3/28/2015 0:45,12.871,10.516,3.49,,,,,
346,3/28/2015 1:00,12.871,10.516,3.49,,,,,
347,3/28/2015 1:15,12.871,10.541,3.49,,,,,
348,3/28/2015 1:30,12.847,10.541,3.49,,,,,
349,3/28/2015 1:45,12.823,10.541,3.49,,,,,
350,3/28/2015 2:00,12.799,10.541,3.47,,,,,
351,3/28/2015 2:15,12.751,10.565,3.47,,,,,
352,3/28/2015 2:30,12.678,10.565,3.47,,,,,
353,3/28/2015 2:45,12.582,10.59,3.47,,,,,
354,3/28/2015 3:00,12.509,10.59,3.47,,,,,
355,3/28/2015 3:15,12.437,10.59,3.45,,,,,
356,3/28/2015 3:30,12.34,10.59,3.45,,,,,
357,3/28/2015 3:45,12.243,10.614,3.45,,,,,
358,3/28/2015 4:00,12.147,10.614,3.45,,,,,
359,3/28/2015 4:15,12.074,10.638,3.43,,,,,
360,3/28/2015 4:30,11.977,10.638,3.43,,,,,
361,3/28/2015 4:45,11.904,10.638,3.43,,,,,
362,3/28/2015 5:00,11.807,10.638,3.43,,,,,
363,3/28/2015 5:15,11.734,10.663,3.43,,,,,
364,3/28/2015 5:30,11.662,10.663,3.43,,,,,
365,3/28/2015 5:45,11.565,10.687,3.43,,,,,
366,3/28/2015 6:00,11.492,10.687,3.41,,,,,
367,3/28/2015 6:15,11.443,10.687,3.41,,,,,
368,3/28/2015 6:30,11.346,10.687,3.41,,,,,
369,3/28/2015 6:45,11.273,10.712,3.41,,,,,
370,3/28/2015 7:00,11.224,10.712,3.43,,,,,
371,3/28/2015 7:15,11.127,10.712,3.45,,,,,
372,3/28/2015 7:30,11.127,10.736,3.45,,,,,
373,3/28/2015 7:45,11.102,10.736,3.47,,,,,
374,3/28/2015 8:00,11.078,10.736,3.47,,,,,
375,3/28/2015 8:15,11.053,10.736,3.49,,,,,
376,3/28/2015 8:30,11.053,10.761,3.49,,,,,
377,3/28/2015 8:45,11.053,10.761,3.49,,,,,
378,3/28/2015 9:00,11.078,10.761,3.51,,,,,
379,3/28/2015 9:15,11.078,10.761,3.51,,,,,
380,3/28/2015 9:30,11.127,10.761,3.51,,,,,
381,3/28/2015 9:45,11.175,10.785,3.51,,,,,
382,3/28/2015 10:00,11.2,10.785,3.51,,,,,
383,3/28/2015 10:15,11.224,10.785,3.53,,,,,
384,3/28/2015 10:30,11.273,10.785,3.53,,,,,
385,3/28/2015 10:45,11.297,10.785,3.53,,,,,
386,3/28/2015 11:00,11.321,10.785,3.53,,,,,
387,3/28/2015 11:15,11.346,10.785,3.53,,,,,
388,3/28/2015 11:30,11.37,10.785,3.53,,,,,
389,3/28/2015 11:45,11.394,10.785,3.55,,,,,
390,3/28/2015 12:00,11.419,10.785,3.55,,,,,
391,3/28/2015 12:15,11.419,10.785,3.55,,,,,
392,3/28/2015 12:30,11.443,10.785,3.55,,,,,
393,3/28/2015 12:45,11.443,10.785,3.55,,,,,
394,3/28/2015 13:00,11.443,10.785,3.55,,,,,
395,3/28/2015 13:15,11.443,10.785,3.55,,,,,
396,3/28/2015 13:30,11.443,10.785,3.57,,,,,
397,3/28/2015 13:45,11.467,10.785,3.57,,,,,
398,3/28/2015 14:00,11.467,10.785,3.57,,,,,
399,3/28/2015 14:15,11.467,10.785,3.57,,,,,
400,3/28/2015 14:30,11.492,10.785,3.57,,,,,
401,3/28/2015 14:45,11.516,10.785,3.57,,,,,
402,3/28/2015 15:00,11.54,10.785,3.57,,,,,
403,3/28/2015 15:15,11.565,10.785,3.57,,,,,
404,3/28/2015 15:30,11.589,10.785,3.57,,,,,
405,3/28/2015 15:45,11.613,10.785,3.57,,,,,
406,3/28/2015 16:00,11.662,10.785,3.57,,,,,
407,3/28/2015 16:15,11.71,10.785,3.57,,,,,
408,3/28/2015 16:30,11.734,10.785,3.57,,,,,
409,3/28/2015 16:45,11.783,10.785,3.57,,,,,
410,3/28/2015 17:00,11.832,10.785,3.57,,,,,
411,3/28/2015 17:15,11.88,10.785,3.57,,,,,
412,3/28/2015 17:30,11.904,10.785,3.57,,,,,
413,3/28/2015 17:45,11.953,10.785,3.57,,,,,
414,3/28/2015 18:00,12.001,10.785,3.57,,,,,
415,3/28/2015 18:15,12.05,10.785,3.55,,,,,
416,3/28/2015 18:30,12.098,10.785,3.55,,,,,
417,3/28/2015 18:45,12.147,10.761,3.53,,,,,
418,3/28/2015 19:00,12.195,10.761,3.53,,,,,
419,3/28/2015 19:15,12.243,10.761,3.51,,,,,
420,3/28/2015 19:30,12.268,10.761,3.51,,,,,
421,3/28/2015 19:45,12.316,10.761,3.51,,,,,
422,3/28/2015 20:00,12.34,10.761,3.49,,,,,
423,3/28/2015 20:15,12.389,10.761,3.49,,,,,
424,3/28/2015 20:30,12.413,10.761,3.49,,,,,
425,3/28/2015 20:45,12.437,10.761,3.49,,,,,
426,3/28/2015 21:00,12.485,10.761,3.47,,,,,
427,3/28/2015 21:15,12.485,10.761,3.47,,,,,
428,3/28/2015 21:30,12.509,10.761,3.47,,,,,
429,3/28/2015 21:45,12.534,10.761,3.47,,,,,
430,3/28/2015 22:00,12.534,10.761,3.47,,,,,
431,3/28/2015 22:15,12.558,10.785,3.45,,,,,
432,3/28/2015 22:30,12.558,10.785,3.45,,,,,
433,3/28/2015 22:45,12.558,10.785,3.45,,,,,
434,3/28/2015 23:00,12.534,10.785,3.45,,,,,
435,3/28/2015 23:15,12.534,10.785,3.45,,,,,
436,3/28/2015 23:30,12.485,10.785,3.45,,,,,
437,3/28/2015 23:45,12.437,10.785,3.45,,,,,
438,3/29/2015 0:00,12.34,10.785,3.45,,,,,
439,3/29/2015 0:15,12.268,10.785,3.45,,,,,
440,3/29/2015 0:30,12.171,10.81,3.45,,,,,
441,3/29/2015 0:45,12.098,10.81,3.45,,,,,
442,3/29/2015 1:00,12.001,10.81,3.45,,,,,
443,3/29/2015 1:15,11.929,10.81,3.45,,,,,
444,3/29/2015 1:30,11.904,10.81,3.45,,,,,
445,3/29/2015 1:45,11.88,10.834,3.45,,,,,
446,3/29/2015 2:00,11.807,10.834,3.43,,,,,
447,3/29/2015 2:15,11.759,10.834,3.43,,,,,
448,3/29/2015 2:30,11.662,10.834,3.43,,,,,
449,3/29/2015 2:45,11.613,10.834,3.43,,,,,
450,3/29/2015 3:00,11.54,10.834,3.43,,,,,
451,3/29/2015 3:15,11.492,10.834,3.43,,,,,
452,3/29/2015 3:30,11.419,10.858,3.43,,,,,
453,3/29/2015 3:45,11.346,10.858,3.43,,,,,
454,3/29/2015 4:00,11.273,10.858,3.43,,,,,
455,3/29/2015 4:15,11.2,10.858,3.43,,,,,
456,3/29/2015 4:30,11.151,10.858,3.43,,,,,
457,3/29/2015 4:45,11.078,10.883,3.43,,,,,
458,3/29/2015 5:00,11.029,10.883,3.43,,,,,
459,3/29/2015 5:15,10.956,10.883,3.43,,,,,
460,3/29/2015 5:30,10.883,10.883,3.43,,,,,
461,3/29/2015 5:45,10.834,10.883,3.43,,,,,
462,3/29/2015 6:00,10.785,10.883,3.43,,,,,
463,3/29/2015 6:15,10.736,10.883,3.43,,,,,
464,3/29/2015 6:30,10.663,10.883,3.43,,,,,
465,3/29/2015 6:45,10.614,10.883,3.43,,,,,
466,3/29/2015 7:00,10.59,10.883,3.43,,,,,
467,3/29/2015 7:15,10.541,10.907,3.45,,,,,
468,3/29/2015 7:30,10.541,10.907,3.45,,,,,
469,3/29/2015 7:45,10.541,10.907,3.47,,,,,
470,3/29/2015 8:00,10.516,10.907,3.47,,,,,
471,3/29/2015 8:15,10.516,10.907,3.47,,,,,
472,3/29/2015 8:30,10.492,10.907,3.49,,,,,
473,3/29/2015 8:45,10.516,10.907,3.49,,,,,
474,3/29/2015 9:00,10.516,10.907,3.51,,,,,
475,3/29/2015 9:15,10.541,10.907,3.51,,,,,
476,3/29/2015 9:30,10.59,10.907,3.51,,,,,
477,3/29/2015 9:45,10.614,10.907,3.53,,,,,
478,3/29/2015 10:00,10.638,10.907,3.53,,,,,
479,3/29/2015 10:15,10.687,10.907,3.53,,,,,
480,3/29/2015 10:30,10.736,10.907,3.55,,,,,
481,3/29/2015 10:45,10.785,10.907,3.55,,,,,
482,3/29/2015 11:00,10.81,10.907,3.55,,,,,
483,3/29/2015 11:15,10.834,10.907,3.55,,,,,
484,3/29/2015 11:30,10.883,10.907,3.55,,,,,
485,3/29/2015 11:45,10.907,10.907,3.57,,,,,
486,3/29/2015 12:00,10.932,10.907,3.57,,,,,
487,3/29/2015 12:15,10.98,10.883,3.57,,,,,
488,3/29/2015 12:30,10.932,10.883,3.57,,,,,
489,3/29/2015 12:45,10.932,10.883,3.57,,,,,
490,3/29/2015 13:00,10.956,10.883,3.57,,,,,
491,3/29/2015 13:15,10.98,10.883,3.57,,,,,
492,3/29/2015 13:30,10.98,10.883,3.59,,,,,
493,3/29/2015 13:45,11.005,10.883,3.59,,,,,
494,3/29/2015 14:00,11.029,10.883,3.59,,,,,
495,3/29/2015 14:15,11.053,10.883,3.59,,,,,
496,3/29/2015 14:30,11.078,10.883,3.59,,,,,
497,3/29/2015 14:45,11.102,10.883,3.59,,,,,
498,3/29/2015 15:00,11.151,10.858,3.59,,,,,
499,3/29/2015 15:15,11.175,10.858,3.59,,,,,
500,3/29/2015 15:30,11.224,10.858,3.59,,,,,
501,3/29/2015 15:45,11.273,10.858,3.59,,,,,
502,3/29/2015 16:00,11.321,10.834,3.59,,,,,
503,3/29/2015 16:15,11.37,10.834,3.59,,,,,
504,3/29/2015 16:30,11.419,10.834,3.59,,,,,
505,3/29/2015 16:45,11.467,10.834,3.59,,,,,
506,3/29/2015 17:00,11.516,10.834,3.59,,,,,
507,3/29/2015 17:15,11.589,10.834,3.59,,,,,
508,3/29/2015 17:30,11.637,10.834,3.59,,,,,
509,3/29/2015 17:45,11.71,10.81,3.59,,,,,
510,3/29/2015 18:00,11.759,10.81,3.57,,,,,
511,3/29/2015 18:15,11.807,10.81,3.57,,,,,
512,3/29/2015 18:30,11.88,10.81,3.57,,,,,
513,3/29/2015 18:45,11.929,10.81,3.55,,,,,
514,3/29/2015 19:00,11.977,10.785,3.55,,,,,
515,3/29/2015 19:15,12.05,10.785,3.55,,,,,
516,3/29/2015 19:30,12.098,10.785,3.53,,,,,
517,3/29/2015 19:45,12.147,10.785,3.53,,,,,
518,3/29/2015 20:00,12.195,10.785,3.51,,,,,
519,3/29/2015 20:15,12.243,10.785,3.51,,,,,
520,3/29/2015 20:30,12.268,10.785,3.51,,,,,
521,3/29/2015 20:45,12.316,10.785,3.51,,,,,
522,3/29/2015 21:00,12.34,10.785,3.51,,,,,
523,3/29/2015 21:15,12.389,10.785,3.49,,,,,
524,3/29/2015 21:30,12.413,10.785,3.49,,,,,
525,3/29/2015 21:45,12.437,10.785,3.49,,,,,
526,3/29/2015 22:00,12.461,10.785,3.49,,,,,
527,3/29/2015 22:15,12.485,10.785,3.49,,,,,
528,3/29/2015 22:30,12.509,10.785,3.49,,,,,
529,3/29/2015 22:45,12.534,10.785,3.47,,,,,
530,3/29/2015 23:00,12.534,10.785,3.47,,,,,
531,3/29/2015 23:15,12.534,10.785,3.47,,,,,
532,3/29/2015 23:30,12.534,10.81,3.47,,,,,
533,3/29/2015 23:45,12.558,10.81,3.47,,,,,
534,3/30/2015 0:00,12.534,10.81,3.47,,,,,
535,3/30/2015 0:15,12.534,10.81,3.47,,,,,
536,3/30/2015 0:30,12.534,10.81,3.47,,,,,
537,3/30/2015 0:45,12.509,10.834,3.47,,,,,
538,3/30/2015 1:00,12.485,10.834,3.47,,,,,
539,3/30/2015 1:15,12.437,10.834,3.47,,,,,
540,3/30/2015 1:30,12.389,10.834,3.47,,,,,
541,3/30/2015 1:45,12.34,10.834,3.47,,,,,
542,3/30/2015 2:00,12.268,10.834,3.47,,,,,
543,3/30/2015 2:15,12.195,10.834,3.47,,,,,
544,3/30/2015 2:30,12.147,10.858,3.47,,,,,
545,3/30/2015 2:45,12.074,10.858,3.47,,,,,
546,3/30/2015 3:00,12.025,10.858,3.47,,,,,
547,3/30/2015 3:15,11.953,10.883,3.47,,,,,
548,3/30/2015 3:30,11.904,10.883,3.47,,,,,
549,3/30/2015 3:45,11.856,10.883,3.47,,,,,
550,3/30/2015 4:00,11.807,10.883,3.47,,,,,
551,3/30/2015 4:15,11.734,10.883,3.45,,,,,
552,3/30/2015 4:30,11.686,10.883,3.45,,,,,
553,3/30/2015 4:45,11.637,10.907,3.45,,,,,
554,3/30/2015 5:00,11.589,10.907,3.45,,,,,
555,3/30/2015 5:15,11.516,10.907,3.45,,,,,
556,3/30/2015 5:30,11.467,10.907,3.45,,,,,
557,3/30/2015 5:45,11.419,10.932,3.45,,,,,
558,3/30/2015 6:00,11.37,10.932,3.45,,,,,
559,3/30/2015 6:15,11.297,10.932,3.43,,,,,
560,3/30/2015 6:30,11.248,10.932,3.43,,,,,
561,3/30/2015 6:45,11.224,10.932,3.43,,,,,
562,3/30/2015 7:00,11.175,10.932,3.45,,,,,
563,3/30/2015 7:15,11.151,10.932,3.45,,,,,
564,3/30/2015 7:30,11.127,10.956,3.47,,,,,
565,3/30/2015 7:45,11.151,10.956,3.47,,,,,
566,3/30/2015 8:00,11.151,10.956,3.49,,,,,
567,3/30/2015 8:15,11.127,10.956,3.49,,,,,
568,3/30/2015 8:30,11.127,10.956,3.49,,,,,
569,3/30/2015 8:45,11.127,10.956,3.51,,,,,
570,3/30/2015 9:00,11.127,10.98,3.51,,,,,
571,3/30/2015 9:15,11.151,10.98,3.53,,,,,
572,3/30/2015 9:30,11.175,10.98,3.53,,,,,
573,3/30/2015 9:45,11.2,10.98,3.53,,,,,
574,3/30/2015 10:00,11.224,10.98,3.53,,,,,
575,3/30/2015 10:15,11.248,10.98,3.55,,,,,
576,3/30/2015 10:30,11.273,10.98,3.55,,,,,
577,3/30/2015 10:45,11.273,10.98,3.55,,,,,
578,3/30/2015 11:00,11.297,10.98,3.55,,,,,
579,3/30/2015 11:15,11.321,10.98,3.55,,,,,
580,3/30/2015 11:30,11.346,10.98,3.55,,,,,
581,3/30/2015 11:45,11.37,10.98,3.57,,,,,
582,3/30/2015 12:00,11.37,10.98,3.57,,,,,
583,3/30/2015 12:15,11.37,10.98,3.57,,,,,
584,3/30/2015 12:30,11.37,10.98,3.57,,,,,
585,3/30/2015 12:45,11.37,10.98,3.57,,,,,
586,3/30/2015 13:00,11.37,10.98,3.57,,,,,
587,3/30/2015 13:15,11.394,10.98,3.59,,,,,
588,3/30/2015 13:30,11.394,10.98,3.59,,,,,
589,3/30/2015 13:45,11.419,10.98,3.59,,,,,
590,3/30/2015 14:00,11.419,10.98,3.59,,,,,
591,3/30/2015 14:15,11.443,10.98,3.59,,,,,
592,3/30/2015 14:30,11.467,10.98,3.59,,,,,
593,3/30/2015 14:45,11.492,10.98,3.59,,,,,
594,3/30/2015 15:00,11.516,10.956,3.59,,,,,
595,3/30/2015 15:15,11.54,10.956,3.61,,,,,
596,3/30/2015 15:30,11.589,10.956,3.61,,,,,
597,3/30/2015 15:45,11.613,10.956,3.61,,,,,
598,3/30/2015 16:00,11.662,10.956,3.59,,,,,
599,3/30/2015 16:15,11.71,10.956,3.59,,,,,
